肝脾肿大,脾肿大,704000|633000|64400
尿潴留,该当,1070000|2870000|616
雏妓,吐酸,7450000|526000|678
泌尿系统感染,告辞,841000|3580000|621
当事人,遗尿,35000000|1720000|16200
放置,关节积液,104000000|959000|72100
腹鸣,肠鸣,238000|5800000|6420
头痛,低颅压性头痛,38500000|598000|67400
颞动脉炎,颅动脉炎,121000|596000|68200
半身不遂,心悸,1430000|8160000|98900
步步为营,气短,5110000|4070000|7230
白细胞减少,白细胞减少症,464000|469000|46100
逞强,颅内出血,2900000|1450000|5480
血栓形成,静脉血栓,1660000|1360000|374000
流行性乙型脑炎,乙脑,2580000|1640000|353000
易怒,脊髓灰质炎,4110000|657000|118000
溺水,此后,14400000|26900000|182000
呼吸道阻塞,呼吸道梗阻,2470000|454000|4940
喉鸣声,喉鸣,469000|460000|61800
异位妊娠,宫外孕,1730000|8740000|73200
关节粘连,三间,534000|116000000|18700
心肌缺血,心脏缺血,545000|1410000|53900
小眼球,小眼,500000|7680000|25700
尿崩症,肾性尿崩症,4710000|438000|79300
肺外症状,肺部阴影,304000|672000|15600
小产,半生,8160000|13900000|21700
包围圈,咽喉不利,1530000|548000|20900
更上一层楼,传染性脓疱病,1060000|836000|171000
口腔念珠菌感染,裁汰,671000|88900|9
先天性胆道闭锁,胆道闭锁,178000|420000|18200
比基尼,吊竹梅,64900000|170000|11200
红斑样皮疹,皮疹,558000|4110000|65500
犬吠样咳嗽,分类,44200|633000000|6080
关节肿大,关节红肿,804000|533000|52300
拒食,大厦,2180000|95900000|7370
阳痿,把持,23700000|11200000|56300
安慰剂,假药,4810000|6340000|23400
逆行性遗忘,遗忘症,56300|1040000|3220
痔,痔疾,10400000|422000|88100
三氧化二砷,砒霜,167000|3190000|5740
暴烈,低血压,1360000|2890000|3060
猝死型冠心病,心性猝死,335000|64100|1390
排便困难,便秘,2010000|53200000|66700
不典型胸痛,体检,298000|76700000|64900
间歇热,间断发热,758000|488000|201000
痔疾,法官,422000|37100000|257
流感病毒,病毒,2390000|103000000|164000
胸腔积液,胸膜渗出,569000|114000|4220
呼吸困难,杜衡,4860000|131000|485
左心衰竭,宝贵,1920000|34800000|5540
肩痛,肩关节疼痛,7970000|2300000|118000
败血症,菌血症,1600000|1040000|36800
前额头痛,头痛,400000|38500000|44000
颌下腺肿大,地方性甲状腺肿,137000|406000|58900
免疫血清,抗血清,631000|3150000|182000
高产,食管闭锁,4970000|1740000|945
龋病,蛀牙,543000|4440000|24300
完骨,腕骨,736000|822000|4810000
胃粘膜脱垂,牙痛,192000|4750000|39300
憧憬,恶心与呕吐,16800000|581000|46900
前列腺硬结,神疲乏力,398000|581000|130000
排便障碍,排便不尽感,562000|339000|31000
咽喉不利,递送,548000|1570000|3260
超值,瘀斑,84300000|3090000|9340
肌无力,笔记本,2560000|88100000|26200
血小板增多,尺码,383000|17100000|189
钙化,脑钙化,4110000|602000|60200
脂溢性脱发,脱发,1620000|16000000|154000
全蝎,全虫,459000|164000|63300
小儿湿疹,出疹,4150000|2350000|96700
腹部不适,上腹不适,591000|2350000|174000
不辞,胀痛,3760000|7140000|9580
扩张型心肌病,充血性心肌病,1330000|503000|43000
气滞,气短,2170000|4070000|45600
厌食症,暴君,3120000|11700000|21100
高人,火麻,20500000|1280000|115000
恶心与呕吐,呕吐,581000|29600000|52600
皮肤瘀点,愤恨,451000|2720000|2480
心跳过速,心动过速,505000|2610000|230000
碳酸钙,重组,2640000|41700000|12500
冰毒,安非他明,5380000|872000|3760
慢性粒细胞白血病,慢粒,572000|662000|26500
腹痛,干燥症,24700000|11300000|109000
中间葡萄膜炎,周边葡萄膜炎,285000|320000|17800
腹壁静脉怒张,静脉曲张,28600|5020000|6980
慢性肺源性心脏病,慢性肺原性心脏病,851000|954000|29300
个案,水香,12600000|662000|10900
急性贫血,充溢,524000|1400000|4210
比重,臭鼻症,33500000|448000|63000
花柳病,神阙,346000|1260000|1140
气急,结脑,1600000|766000|239000
脑出血,脑溢血,3520000|2400000|22700
产褥期乳腺炎,部署,230000|97900000|545
食管腔狭窄,食管狭窄,403000|551000|53000
尿路感染,泌尿系感染,1860000|1220000|101000
至阳,肺底,1780000|184000|32000
灯心草,灯草,345000|1520000|1020
三氯甲烷,反复呕血,486000|233000|1850
精神变态,变态反应,1010000|1120000|94400
端庄,胸膜钙化,8770000|179000|307
血肿形成,常客,574000|7010000|896
毒瓦斯,肺鼠疫,403000|118000|1820
对称性肌无力,灰指甲,213000|2740000|62200
高速公路,盐酸,35200000|8180000|123000
先天性风疹综合征,先天性风疹,394000|458000|39600
颈动脉窦性晕厥,晕厥,47000|3210000|4760
杏仁油,高潮,2070000|88100000|29100
头痛,偏头痛,38500000|3140000|128000
肝功能衰竭,肝功能异常,667000|2010000|68000
京门,杯赛,30700000|3830000|23400
传导阻滞,右束支传导阻滞,560000|239000|24100
四肢震颤,震颤,467000|5260000|46800
钙化,脑钙化,4110000|602000|60200
肩背痛,肩臂痛,2610000|342000|11500
聪明,微血栓形成,73700000|867000|34600
亚硝酸钠,操场,582000|10600000|13600
恶寒,畏寒,4430000|1840000|43100
意识模糊,神志不清,627000|508000|22200
丢脸,散发性甲状腺肿,8080000|78700|353
软组织肿胀,软组织肿块,438000|362000|29300
烟酸,歌女,10500000|1600000|718
心脏瓣膜病变,俘虏,411000|9230000|1400
改变,浑身酸痛,231000000|918000|21100
食欲不振,纳差,6200000|28400000|18100
痣细胞痣,黑素细胞痣,486000|793000|80200
眼痛,眼眶痛,1440000|82100|4690
储藏,肌肉跳动,8600000|683000|5240
呆小症,克汀病,3640000|159000|26400
子宫内膜增厚,子宫内膜厚,1810000|1170000|106000
肺棘球蚴病,包虫病,50200|237000|3860
红细胞体积增大,红细胞升高,239000|434000|227000
咳嗽反射,咳嗽,175000|38700000|16700
宫颈囊肿,复杂性尿路感染,570000|1840000|131000
关节肿大,关节红肿,795000|533000|52300
高钙血症,高血钙症,748000|3980000|187000
免疫力降低,醋酸,711000|8070000|107000
脑瘫,第一审,10000000|4740000|112000
上呼吸道感染,感冒,634000|543000000|66800
龋病,档案,533000|85200000|23600
巴黎公社,别嘌醇,3330000|222000|7
献血,捐血,14600000|3170000|7850
肝大,肝肿大,879000|911000|11700
气机不畅,呼吸不畅,561000|1340000|58500
淋巴结结核,淋巴结核,559000|1460000|48500
黑睛,妊娠呕吐,460000|629000|1510
滴虫性阴道炎,翻卷,1030000|805000|704000
牙齿疼痛,编年体,873000|300000|547
插脚,血吸虫病,480000|592000|18
从政,黄疸,4910000|12700000|4870
脚癣,脊髓受压,558000|625000|14300
肌萎缩,瘟疫,3770000|9290000|3320
唱戏,不典型胸痛,2190000|298000|32
成败,基底细胞乳头瘤,11600000|132000|522
肌肉压痛,肌肉劳损,541000|1120000|32400
低血压,定语,2890000|1970000|3770
氯沙坦,科素亚,626000|213000|12200
别提,呼吸衰竭,5440000|1520000|2390
髌骨,膝盖骨,1350000|895000|13300
色素痣,厂商,2730000|76100000|134000
法眼,口干舌燥,3070000|801000|14400
磁条,气合,4100000|1070000|43300
酮症酸中毒,酮症,972000|2160000|227000
周期性麻痹,垂柳,642000|1980000|302
急性上呼吸道感染,头晕,646000|23200000|48800
负重,宫外孕,5340000|8740000|42700
贫血,雌雄异株,18900000|469000|11500
肉芽肿性动脉炎,班师,353000|622000|3
维尔斯,先天性喉喘鸣,4310000|118000|83
骨脆,骨痛,698000|9450000|62200
呼吸不畅,俯视,1340000|4900000|21000
咳嗽反射,咳嗽明显,171000|597000|40400
色素,神经纤维,34200000|873000|15900
大节,呼吸困难,6610000|4860000|68500
稀便,腹泻,3110000|23100000|79700
风湿性多发性肌痛症,风湿性多肌痛,378000|1030000|29800
消化道穿孔,上消化道出血,551000|1110000|37300
风湿性多发性肌痛症,发热,378000|29200000|39000
反射性呕吐,呕吐严重,1100000|617000|38600
背带,泌尿系统感染,17700000|842000|6960
慢性肾小球肾炎,村妇,481000|6020000|992
脑血栓,车皮,2470000|425000|902
多发性结节,结节病,619000|830000|19100
高热不退,潮热,518000|10700000|37600
醇厚,红细胞增多症,4610000|448000|1910
答疑,忧郁,52000000|18600000|35700
石骨症,骨痛,9550|9450000|20900
肺隔离症,支气管肺隔离症,599000|377000|40500
斗子,显微镜下多动脉炎,563000|130000|
付之一炬,大叶藻,759000|566000|561
喂食困难,吞咽困难,543000|744000|5310
耳前淋巴结肿大,淋巴结肿大,356000|446000|106000
低分子蛋白尿,蛋白尿,255000|4670000|23300
晕动病,陈言,803000|361000|12400
疑病,疑病症,851000|9220000|45200
咽部异物感,道场,614000|25400000|477
运铁蛋白,传感器,873000|33900000|8020
全身过敏反应,过敏,654000|46000000|55000
收缩期杂音,心脏杂音,282000|498000|60700
四肢无力,肌无力,1600000|2560000|41500
变应性鼻炎,精神障碍,11200000|3990000|79600
胸廓异常,胸痛,234000|4470000|120000
神经衰弱综合征,大钞,532000|3180000|473
中性粒细胞增高,中性粒细胞升高,564000|708000|33000
声带息肉,血吸虫病,557000|592000|33800
静脉栓塞,分秒,1120000|6800000|1820
绝经,经闭,4750000|430000|18300
阴茎纤维性海绵体炎,阴茎硬结症,209000|320000|2300
安设,多莉,346000|5690000|426000
喘息,气急,24200000|1600000|16000
明器,地皮,232000|4250000|708000
角膜病变,脊柱弯曲,568000|406000|171000
风府穴,惺惺,372000|489000|375
高分子,凝血障碍,16300000|374000|7610
食管闭锁,鏖战,1740000|4420000|417
意识丧失,晕厥,706000|3210000|13200
细菌性心内膜炎,心内膜炎,1470000|1440000|150000
得以,白细胞升高,50100000|446000|54900
尿失禁,翻建,3070000|1020000|399
反光,脑瘫,23200000|10000000|25900
食管腔狭窄,食管狭窄,403000|551000|53000
龋齿,蛀牙,2660000|4440000|45300
表皮样癌,中脘,344000|1080000|1520
头痛,普通型偏头痛,38400000|959000|96300
皮肤黏膜出血,皮肤出血,790000|153000000|267000
心脏神经官能症,心脏神经症,1500000|792000|23600
倒戈,肝功能损害,3000000|1870000|344
咽反射,咽部异物,537000|944000|18500
鼠疫,细菌性感染,1200000|1300000|131000
瘙痒,皮肤瘙痒,16400000|2480000|112000
剧痛,上腹部剧痛,4700000|591000|140000
免疫缺陷,免疫缺陷病,2390000|2600000|328000
前列腺硬结,寒战,398000|10400000|90900
蛋白尿,重修,4670000|5650000|1120
肠梗死,肠梗阻,611000|2460000|49800
痹症,打嗝,281000|8450000|5910
气逆,阵发性呼吸困难,958000|923000|11100
遗忘症,常量,1040000|2000000|1740
排尿障碍,排尿费力,430000|135000|47800
翻译,免疫损害,158000000|734000|155000
强的松,保墒,547000|196000|41200
初伏,神经性头痛,479000|929000|6400
水肿,血管神经性水肿,17100000|885000|86000
单纯性疱疹,热疮,785000|479000|30000
乳腺导管扩张症,浆细胞性乳腺炎,537000|1480000|13600
黑素细胞痣,暴风雪,793000|3550000|282
脂肪浸润,肝内脂肪浸润,548000|376000|39200
暴力,心悸,160000000|8160000|347000
月经稀少,月经量少,297000|902000|35000
承诺,视网膜动脉硬化,116000000|481000|72900
急性腹痛,普通感冒,4220000|6000000|8250
脑蛛网膜下腔出血,成阴,609000|461000|53
痰血,唾血,726000|422000|34200
柯兴综合征,局部淋巴结肿大,413000|442000|29800
胶质瘤,胶质细胞瘤,485000|2710000|73500
攒竹,光明,851000|98500000|6220
安坦,苯海索,126000|448000|10500
核黄疸,黄疸,567000|12700000|48900
葡聚糖,右旋糖酐,2060000|295000|1530
科素亚,大气层,214000|2310000|5900
血压低,血压偏低,4740000|883000|424000
反馈,回馈,411000000|33000000|109000
上呼吸道感染,封嘴,634000|1620000|2190
室上性心律失常,心律失常,313000|2280000|92900
攒竹,夜光,851000|28300000|8820
高强,震颤,6860000|5260000|72100
糖原累积症,糖原贮积病,300000|166000|4670
淋巴结结核,瘰疬,559000|405000|9190
阵发性室性心动过速,白粉,2540000|6710000|1250
组胺,组织胺,2380000|2690000|247000
十二指肠炎,冻馁,6750000|99300|82
长笛,先天性心脏病,2620000|487000|6730
小儿弱智,精神发育迟滞,367000|485000|77500
静脉血栓,血栓性静脉炎,1360000|1720000|116000
滇剧,心悸,472000|8160000|8950
面部多毛,多毛症,417000|557000|8690
血肿形成,下肢深静脉血栓形成,574000|426000|7680
心脏增大,除服,936000|1080000|33600
水肿,东洋,17100000|78500000|102000
得手,呼吸道梗阻,11500000|454000|1620
元气虚弱,乏力,520000|15600000|26100
对称性肌无力,肌无力,213000|2560000|20300
单宁,鞣酸,3770000|1090000|12900
上呼吸道感染,水样便,634000|212000|71700
先天性梅毒,胎传梅毒,598000|514000|9710
胸膜肥厚,胸膜增厚,104000|341000|6300
胃排空延缓,胃脘胀满,346000|516000|5380
大便溏泄,变革,335000|301000000|1070
褒奖,焦虑状态,1880000|528000|23100
得体,脑出血,8010000|3520000|9770
闯红灯,软骨肉瘤,8640000|383000|763
尿常规异常,尿异常,1160000|12800000|53200
元宝草,急性胃炎,747000|1490000|351
传导阻滞,窦房传导阻滞,561000|511000|77900
心音微弱,心脏杂音,48900|498000|26700
内分泌功能减退,分子筛,643000|900000|598
肾小球肾炎,暗地里,500000|3630000|614
干性坏疽,坏疽,217000|705000|21800
神疲乏力,单传,581000|758000|151
呼吸不规则,呼吸困难加重,1200000|674000|120000
肾脏受累,肾损伤,203000|597000|142000
单身汉,视力模糊,2450000|3000000|729
得宠,持续性咳嗽,902000|825000|223
车水马龙,细菌性感染,2190000|1300000|919
微血栓形成,脑血栓形成,867000|706000|59500
尺泽,反恐,648000|30900000|14800
劳累后心悸,心悸,494000|8160000|49100
喉中痰鸣,头痛,3230000|38400000|315000
老年收缩期高血压,老年人高血压,805000|970000|65000
反复呕血,呕血,233000|1420000|48600
丘疹性荨麻疹,妄想阵发,868000|581000|362000
喉阻塞,大动脉炎,584000|434000|96200
四肢瘫痪,四肢瘫,395000|475000|39500
意识丧失,邓小平理论,706000|2040000|94700
低微,攒竹,1580000|851000|618
肌肉压痛,眼皮,541000|29500000|182000
白蜡,橘黄,1620000|624000|2530
支气管扩张,支气管扩张症,1460000|486000|73500
赌钱,腹部肿块,9040000|618000|17100
订阅,歇斯底里,283000000|3630000|27000
出冷汗,冷汗,1570000|19800000|96200
霸王鞭,室早,99100|21800000|5680
铁锈色痰,咳脓痰,146000|57000|1920
胃肠道出血,胃出血,3610000|4790000|189000
输卵管妊娠,异位妊娠,468000|1730000|86200
视力模糊,分设,3000000|1100000|702
变态反应,超敏反应,1120000|2310000|13000
低血糖性昏迷,晕厥,274000|3210000|94800
瘀斑,皮肤瘀斑,3090000|2460000|50200
嗅觉丧失,嗅觉减退,370000|351000|6100
佩兰,水香,3130000|662000|16800
胰岛素依赖型糖尿病,吞咽不适,354000|562000|16600
邻苯二甲酸酐,苯酐,353000|440000|2950
乳积,伤乳,818000|1370000|70700
神经衰弱,咳嗽,4100000|38700000|63000
心脏排血受阻,心脏杂音,120000|498000|575000
阴交,少关,552000|11800000|133000
电光,肾性尿崩症,6010000|438000|1690
牛皮癣,白疕,8940000|33100|2190
紧张,对答如流,104000000|814000|101000
胸骨后烧灼样痛,胸骨后疼痛,47700|480000|59800
淡水湖,上腹痛,3970000|2900000|1510
氟牙症,斑釉牙,638000|492000|2370
脊髓亚急性联合变性,亚急性联合变性,66500|201000|8580
眼底病变,定见,661000|45700000|13400
窦房结折返性心动过速,查封,274000|9930000|16
肺外症状,肺部异常,316000|988000|83200
屈光不正性弱视,弱视,325000|2460000|56400
腰椎椎管狭窄症,腰椎管狭窄,1390000|2710000|85600
营养不良性水肿,营养不良,681000|6240000|68600
兵权,腺样体肥大,1310000|1750000|77
失眠,失眠症,41600000|2590000|271000
耳源性眩晕,头晕,681000|23200000|54400
头痛,鼻烟壶,38400000|774000|9730
吞咽障碍,进行性吞咽困难,417000|670000|20800
兵丁,怕热,442000|8030000|1580
肠道功能紊乱,典雅,586000|38600000|7620
咳嗽明显,头痛加重,597000|678000|430000
躲闪,结核性肠系膜淋巴结炎,4230000|45200|38
肾病,八卦教,10600000|567000|3890
柏油便,视力障碍,517000|864000|56800
上腹痛,地力,2900000|4980000|414
心脏杂音,包藏祸心,498000|5000000|2490
米安色林,雕版,546000|850000|875
甘菊,野菊花,1700000|2980000|33700
愤世嫉俗,出血热,958000|4460000|379
皮肤搔痒,瘙痒症,2480000|1380000|24800
变动性,处治,1730000|432000|13500
绞窄性肠梗阻,肠梗阻,171000|2460000|19100
一氧化氮,氧化氮,815000|1760000|86000
分泌性腹泻,反复腹泻,553000|675000|171000
血胸,胸腔积血,944000|605000|32900
崇敬,男子性功能障碍,4890000|987000|3930
巨细胞动脉炎,颅动脉炎,300000|597000|8890
出行,脑卒中,89300000|1450000|54200
雪口病,肝硬化,5600000|5740000|64500
膝内翻,痹症,2510000|281000|2190
包皮炎,半元音,3780000|940000|1830
感冒,上感,543000000|103000000|78300
瘫痪,麻痹,20000000|14800000|51600
血证,撤职,385000|8350000|559
疰夏,苦夏,96900|898000|1650
草屋,泌尿系统感染,1160000|842000|258
元谋人,元谋猿人,445000|70100|3360
一过性脑缺血,脑供血不足,931000|597000|16500
等额选举,假性尖锐湿疣,110000|558000|24
胸膜肥厚,次数,104000|139000000|8630
出台,强直性肌张力增高,79000000|65300|311
臭汗症,狐臭,4590000|6020000|17900
小腹痛,大庭广众,1530000|1820000|1010
胃肠道症状,肠道菌群失调,1020000|841000|52300
呼吸不畅,盖子,1340000|7990000|59000
肺泡炎症,肺炎症,518000|14400000|7930000
倍率,胃食管反流症状,48300000|497000|6300
搏动性头痛,反胃,609000|3340000|41900
息肉,声带息肉,8700000|557000|58500
血压偏低,低血压,884000|2890000|211000
杜马,再生障碍性贫血,2440000|694000|71700
冻疮,勃起障碍,2150000|474000|148000
白细胞增多,白细胞升高,439000|446000|86000
脑动脉粥样硬化,吞咽困难,1090000|744000|58500
热能,能量,7050000|139000000|51200
诺氟沙星,氟哌酸,1590000|598000|14100
不明原因发热,时有发热,1260000|1190000|121000
扶鸾,老视,82400|13100000|1170000
神经性厌食,肺部肿瘤,500000|922000|195000
上腹部疼痛,间质性肾炎,3420000|629000|122000
热能,热量,7050000|24400000|59400
窦默,窦汉卿,8250|10100|590
读书,心脏神经症,126000000|797000|17900
揣度,意识模糊,726000|627000|36800
脊髓病变,脊髓病,584000|489000|55500
蛋白尿,大姨妈,4670000|5950000|26900
晕眩,晕厥,2120000|3210000|8230
先天性睾丸发育不全,保险箱,719000|8510000|489
酚妥拉明,立其丁,336000|312000|1740
低钾血症,低血钾症,2830000|2950000|106000
跌倒发作,发作性眩晕,434000|640000|86000
钩虫病,唱和,845000|1800000|410
蓝氏贾第鞭毛虫病,费工,92600|669000|1280
血小板寿命缩短,血小板减少症,63600|711000|2490
家庭暴力,家暴,4720000|25700000|283000
光过敏,过敏,676000|46000000|71100
卡氏肺孢子虫病,卡氏肺囊虫肺炎,96600|194000|3340
肝功能损害,百世,1870000|4840000|1850
收殓,入殓,149000|1490000|3140
反复发热,暴光,470000|2530000|4990
低颅压性头痛,打桩,598000|1650000|939
咯血,读书,1910000|126000000|12900
多尿,白癜,5750000|411000|6950
方位,职业黑变病,107000000|512000|21400
瓣膜,风湿性多发性肌痛症,2350000|378000|13200
多汗症,多汗,3820000|4530000|376000
外阴瘙痒,外阴瘙痒症,471000|634000|46100
前列腺硬结,前列腺结节,398000|469000|53000
舵轮,精神发育迟缓,281000|588000|4
垂落,喉痛,1250000|7510000|1240
睫状环阻滞性青光眼,病房,13500|18400000|4140
关节痛,关节疼痛,2450000|3300000|182000
丑小鸭,外源性变应性肺泡炎,3280000|87000|1060
呼吸窘迫综合症,呼吸困难,508000|4860000|21700
面神经炎,面瘫,409000|6470000|20000
乘警,低颅压性头痛,1360000|598000|809
恩赐,双侧肾上腺皮质增生,4600000|204000|331
伴高血压,高血压危象,670000|486000|28700
血小板增多,血小板升高,383000|426000|42500
囊肿性痤疮,痤疮,889000|9270000|85300
钩回发作,钩虫病,523000|845000|751000
常备军,心脏异常,367000|670000|2700
卧蚕,眼苔,1330000|673000|3960
精神发育迟缓,内风,588000|60100000|371000
罢市,咳血,400000|2130000|583
烟酸,尼克酸,10500000|5000000|25700
始光,承继,1470000|1040000|176000
得主,病毒性甲状腺炎,21500000|584000|1020
再生障碍性贫血,再障,694000|3200000|30000
上坟,本意,1680000|10600000|13100
皮脂腺瘤,高级小学,538000|1570000|1980
垂体功能减退,垂体功能减退症,608000|544000|62700
蜘蛛指,蜘蛛痣,486000|405000|115000
肌束震颤,震颤,46200|5260000|14800
眼睑肥厚,眼睑浮肿,247000|537000|656000
糙皮病,阴门,226000|562000|187000
咳嗽,夜间咳嗽,38700000|195000|44900
浅表淋巴结肿大,淋巴结肿大,426000|446000|58800
冬装,可的松,8950000|3630000|155000
弓形虫病,弓形体病,777000|544000|60200
淋巴,淋巴液,18500000|3560000|373000
结肠梗阻,肠梗阻,580000|2460000|46500
项痛,大体,40900|61000000|585000
乳腺导管扩张症,肝功能损害,537000|1870000|93300
反应迟钝,珐琅,1770000|3760000|944
药物过敏反应,过敏,802000|46000000|82100
流行性感冒,肥皂剧,1350000|1330000|871
黄远,中性粒细胞增高,221000|567000|120000
吞咽困难,唱反调,747000|1490000|713
前庭大腺囊肿,巴氏腺囊肿,678000|575000|9190
眼前黑影,眼前黑,1290000|1340000|130000
咳嗽,发作性咳嗽,38700000|718000|71400
心慌,心悸,7860000|8160000|51400
持久,传导阻滞,56100000|561000|6870
喉咙痛,成败,1720000|11600000|8630
逆向型房室折返性心动过速,心动过速,5270|2610000|474
丹术,心动过缓,613000|646000|9030
广泛性骨质疏松,丰采,598000|914000|729
口腔溃疡,复发性口腔溃疡,4240000|1240000|123000
触及,咳痰带血,14200000|802000|102000
肠系膜淋巴结结核,水肿,237000|17100000|182000
丘脑下部损害,头晕,251000|23200000|47500
手部震颤,震颤,307000|5260000|32200
下腹胀痛,参酌,403000|5800000|196
咽喉不利,咽喉红肿,548000|548000|114000
阵发性室性心动过速,成天,2540000|6200000|55400
免疫力低下,不得已,597000|9820000|66200
水肿,脑水肿,17100000|694000|73500
得人心,贫血貌,2260000|591000|1480
低耗,面部多毛,6510000|417000|715
结节,结节病,6390000|830000|80900
科素亚,包藏祸心,214000|5010000|69500
背痛,下背部疼痛,6590000|7420000|69800
疑病,神宗,851000|1870000|2310
淋巴结结核,淋巴结肿痛,559000|583000|142000
紫河车,胎衣,773000|295000|873
急性脊髓炎,把头,1080000|6560000|1180
扶贫,心跳过速,37900000|505000|277000
复刊,浑身酸痛,2260000|919000|143
朝服,痉挛性咳嗽,630000|790000|2010
心排血量减少,心烦,2510000|9110000|22000
口臭,担任,28500000|92800000|542000
儿童脑积水,小儿脑积水,1270000|467000|133000
成衣,玻璃体混浊,6700000|512000|231
灯罩,脚癣,2930000|558000|723
传感器,猝倒,33900000|996000|986
分泌性腹泻,腹泻,553000|23100000|47500
胆道蛔虫症,胆道蛔虫病,252000|187000|13700
宾主,气舍,921000|1080000|227000
甲状腺机能亢进,卧蚕,522000|1330000|2520
儿茶酚胺,充饥,472000|2920000|592
参股,延胡,4080000|212000|651
斯容,赵静仪,997000|43800|1070
心跳加快,心跳快,2320000|856000|101000
荨麻诊,风疹块,4710000|443000|49900
痴呆,脊髓灰质炎后遗症,14500000|494000|22300
迷路,大厦,26000000|95900000|47300
断垣残壁,肾综,225000|459000|994
黄疸,黄病,12700000|126000|29200
新生儿脓疱疮,传染性脓疱病,289000|836000|58800
风府穴,舌本,408000|585000|17900
白细胞减少症,编写,469000|25200000|1890
库欣综合征,上腹胀痛,710000|1090000|8540
黄水疮,传染性脓疱病,255000|836000|65400
缝隙,皮疹,12000000|4110000|65200
眼睑肥厚,眼睑水肿,247000|552000|46400
对光,气逆,24100000|957000|103000
鞣质,单宁酸,613000|513000|8570
跌倒发作,发作性眩晕,434000|640000|86000
更加,吞咽不适,257000000|562000|142000
视力视野改变,视力模糊,499000|4500000|10700
头顶痛,风级,847000|1960000|17800
慢性肺源性心脏病,安危,852000|5680000|1210
维生素,维他命,52400000|5770000|61300
胃肠道症状,肠功能紊乱,1020000|695000|118000
上腹胀痛,采茶戏,1100000|193000|32
无睾丸,睾丸功能减退症,768000|776000|70200
头顶痛,标枪,847000|1460000|4010
肛门瘙痒症,血吸虫病,616000|592000|122000
底本,静脉血栓,1220000|1360000|237
视力障碍,视力下降,864000|4100000|91500
上腹胀,笛子,994000|4910000|4900
神志不清,中枢性发热,510000|781000|473000
大堂,小儿脑性瘫痪,16700000|626000|118000
海风藤,老藤,345000|795000|5780
分支,多想,21600000|14500000|152000
皮肤色素沉着,嗳气,773000|1180000|49400
神经衰弱综合征,神经衰弱,532000|4100000|54300
进行性排尿困难,德昂族,936000|173000|9
